Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,WD,WD2500AVJS-63B6A0 250GB,539,38.4,1472,https://hdd.userbenchmark.com/SpeedTest/11610/WDC-WD2500AVJS-63B6A0
HDD,WD2500BEKT,WD,Black 2.5" 250GB (2010),540,38.3,7640,https://hdd.userbenchmark.com/SpeedTest/4008/WDC-WD2500BEKT-00PVM
HDD,,Toshiba,MK6459GSX 640GB,541,38.3,222,https://hdd.userbenchmark.com/SpeedTest/1212/TOSHIBA-MK6459GSX
HDD,,Hitachi,HDS721010KLA330 1TB,542,38.2,8613,https://hdd.userbenchmark.com/SpeedTest/2888/Hitachi-HDS721010KLA330
HDD,HDP725025GLA380,Hitachi,Deskstar P7K500 250GB,543,38.2,8714,https://hdd.userbenchmark.com/SpeedTest/372/Hitachi-HDP725025GLA380
HDD,,WD,WD5000ABYS-01TNA0 500GB,544,38.2,1120,https://hdd.userbenchmark.com/SpeedTest/5181/WDC-WD5000ABYS-01TNA0
HDD,WD3200LPVX,WD,Blue 2.5" 320GB,545,38.2,4759,https://hdd.userbenchmark.com/SpeedTest/3840/WDC-WD3200LPVX-75V0TT0
HDD,,Hitachi,HDS721075KLA330 750GB,546,38.2,3506,https://hdd.userbenchmark.com/SpeedTest/1370/Hitachi-HDS721075KLA330
HDD,,Hitachi,HTS54757 750GB,547,38,271,https://hdd.userbenchmark.com/SpeedTest/6112/Hitachi-HTS54757
HDD,,Hitachi,HDP725050GLA 500GB,548,38,1175,https://hdd.userbenchmark.com/SpeedTest/4070/Hitachi-HDP725050GLA
HDD,,Hitachi,HTS725032A9A364 320GB,549,37.9,6335,https://hdd.userbenchmark.com/SpeedTest/3403/Hitachi-HTS725032A9A364
HDD,,Samsung,HD200HJ 200GB,550,37.8,2481,https://hdd.userbenchmark.com/SpeedTest/1948/SAMSUNG-HD200HJ
HDD,,Seagate,ST640LM001 HN-M640MBB 640GB,551,37.8,962,https://hdd.userbenchmark.com/SpeedTest/2212/ST640LM001-HN-M640MBB
HDD,,Seagate,ST9750423AS 750GB,552,37.6,2688,https://hdd.userbenchmark.com/SpeedTest/935/ST9750423AS
HDD,,Samsung,HN-M750MBB 750GB,553,37.6,942,https://hdd.userbenchmark.com/SpeedTest/121/SAMSUNG-HN-M750MBB
HDD,,Toshiba,MK7575GSX 750GB,554,37.5,6335,https://hdd.userbenchmark.com/SpeedTest/2614/TOSHIBA-MK7575GSX
HDD,,Hitachi,HDT721025SLA380 250GB,555,37.5,1700,https://hdd.userbenchmark.com/SpeedTest/2907/Hitachi-HDT721025SLA380
HDD,,Toshiba,MK6476GSXN 640GB,556,37.3,587,https://hdd.userbenchmark.com/SpeedTest/6224/TOSHIBA-MK6476GSXN
HDD,HTS547575A9E384,Hitachi,Travelstar 5K750 750GB,557,37,35108,https://hdd.userbenchmark.com/SpeedTest/1367/Hitachi-HTS547575A9E384
HDD,,WD,WD800ADFS-75SLR2 80GB,558,37,257,https://hdd.userbenchmark.com/SpeedTest/268/WDC-WD800ADFS-75SLR2
HDD,,WD,WD3200BJKT-00F4T0 320GB,559,36.9,595,https://hdd.userbenchmark.com/SpeedTest/6337/WDC-WD3200BJKT-00F4T0
HDD,,Seagate,ST9320421AS 320GB,560,36.9,889,https://hdd.userbenchmark.com/SpeedTest/6523/ST9320421AS
HDD,,Hitachi,HTS54505 500GB,561,36.9,500,https://hdd.userbenchmark.com/SpeedTest/1400/Hitachi-HTS54505
HDD,,Maxtor,ST3320630NS 324GB,562,36.8,71,https://hdd.userbenchmark.com/SpeedTest/9541/Maxtor--ST3320630NS
HDD,WD5000BPVT,WD,Blue 2.5" 500GB (2010),563,36.7,30161,https://hdd.userbenchmark.com/SpeedTest/2839/WDC-WD5000BPVT-75HXZT3
HDD,,Seagate,ST9320423AS 320GB,564,36.7,10819,https://hdd.userbenchmark.com/SpeedTest/131/ST9320423AS
HDD,,WD,WD5000AVVS-63H0B1 500GB,565,36.6,8528,https://hdd.userbenchmark.com/SpeedTest/2986/WDC-WD5000AVVS-63H0B1
HDD,,Seagate,ST1000LM010-9YH146 1TB,566,36.6,2231,https://hdd.userbenchmark.com/SpeedTest/4168/ST1000LM010-9YH146
HDD,,Maxtor,STM3500630AS 500GB,567,36.5,3066,https://hdd.userbenchmark.com/SpeedTest/1780/MAXTOR-STM3500630AS
HDD,,Seagate,ST9320423ASG 320GB,568,36.4,324,https://hdd.userbenchmark.com/SpeedTest/7583/ST9320423ASG
HDD,HDP725032GLA360,Hitachi,Deskstar P7K500 320GB,569,36.3,5219,https://hdd.userbenchmark.com/SpeedTest/3494/Hitachi-HDP725032GLA360
HDD,,WD,WD5000AACS-00ZUB0 500GB,570,36.2,20240,https://hdd.userbenchmark.com/SpeedTest/1623/WDC-WD5000AACS-00ZUB0
HDD,,Seagate,ST640LM000 HM641JI 640GB,571,36.1,1139,https://hdd.userbenchmark.com/SpeedTest/9709/ST640LM000-HM641JI
HDD,,Hitachi,HDP725050GLAT80 500GB,572,36.1,141,https://hdd.userbenchmark.com/SpeedTest/2621/Hitachi-HDP725050GLAT80
HDD,,Samsung,HM641JI 640GB,573,36,8255,https://hdd.userbenchmark.com/SpeedTest/2867/SAMSUNG-HM641JI
HDD,,Seagate,ST1000LM002-9VQ14L 1TB,574,36,269,https://hdd.userbenchmark.com/SpeedTest/9979/ST1000LM002-9VQ14L
HDD,,Seagate,ST9250421ASG 250GB,575,36,282,https://hdd.userbenchmark.com/SpeedTest/6246/ST9250421ASG
HDD,,Hitachi,HDS721032CLA362 320GB,576,35.9,9659,https://hdd.userbenchmark.com/SpeedTest/3419/Hitachi-HDS721032CLA362
HDD,,Hitachi,Touro Mobile 3.0 1TB,577,35.7,809,https://hdd.userbenchmark.com/SpeedTest/3230/HGST-Touro-Mobile-30
HDD,,WD,WD5001ABYS-01YNA0 500GB,578,35.6,919,https://hdd.userbenchmark.com/SpeedTest/5765/WDC-WD5001ABYS-01YNA0
HDD,,Maxtor,STM3250820AS 250GB,579,35.6,2490,https://hdd.userbenchmark.com/SpeedTest/1310/MAXTOR-STM3250820AS
HDD,,WD,WD7500AACS-00D6B0 750GB,580,35.5,3970,https://hdd.userbenchmark.com/SpeedTest/3233/WDC-WD7500AACS-00D6B0
HDD,,Seagate,ST3360320AS 360GB,581,35.5,4818,https://hdd.userbenchmark.com/SpeedTest/1850/ST3360320AS
HDD,,,GB0500C4413 500GB,582,35.4,422,https://hdd.userbenchmark.com/SpeedTest/1828/GB0500C4413
HDD,,WD,WD5000AAVS-00ZTB0 500GB,583,35.3,12830,https://hdd.userbenchmark.com/SpeedTest/947/WDC-WD5000AAVS-00ZTB0
HDD,,Toshiba,MK3256GSY 320GB,584,35.3,1423,https://hdd.userbenchmark.com/SpeedTest/5782/TOSHIBA-MK3256GSY
HDD,,Hitachi,HTS547564A9E384 640GB,585,35.3,12522,https://hdd.userbenchmark.com/SpeedTest/953/Hitachi-HTS547564A9E384
HDD,,Seagate,ST9320421ASG 320GB,586,35.3,308,https://hdd.userbenchmark.com/SpeedTest/10280/ST9320421ASG
HDD,,Samsung,HM321HI 320GB,587,35.2,9880,https://hdd.userbenchmark.com/SpeedTest/2705/SAMSUNG-HM321HI
HDD,,Toshiba,MK6465GSX 640GB,588,35.2,3724,https://hdd.userbenchmark.com/SpeedTest/994/TOSHIBA-MK6465GSX
HDD,HD501LJ,Samsung,Spinpoint T166 500GB,589,35.2,35565,https://hdd.userbenchmark.com/SpeedTest/946/SAMSUNG-HD501LJ
HDD,,Seagate,ST9640320AS 640GB,590,35.2,4651,https://hdd.userbenchmark.com/SpeedTest/492/ST9640320AS
HDD,WD4000AAKS,WD,Blue 400GB (2008),591,35.1,1954,https://hdd.userbenchmark.com/SpeedTest/3883/WDC-WD4000AAKS-00YGA0
HDD,,Seagate,ST3320820AS 320GB,592,35.1,13225,https://hdd.userbenchmark.com/SpeedTest/1469/ST3320820AS
HDD,,WD,WD1600BJKT-75F4T0 160GB,593,35.1,821,https://hdd.userbenchmark.com/SpeedTest/5905/WDC-WD1600BJKT-75F4T0
HDD,HDP725040GLA360,Hitachi,Deskstar P7K500 400GB,594,35,625,https://hdd.userbenchmark.com/SpeedTest/5788/Hitachi-HDP725040GLA360
HDD,,Seagate,ST3250820NS 250GB,595,34.9,235,https://hdd.userbenchmark.com/SpeedTest/11777/ST3250820NS
HDD,,WD,WD1601ABYS-01C0A0 165GB,596,34.9,251,https://hdd.userbenchmark.com/SpeedTest/6509/WDC-WD1601ABYS-01C0A0
HDD,,Toshiba,MK1059GSMP 1TB,597,34.9,1816,https://hdd.userbenchmark.com/SpeedTest/604/TOSHIBA-MK1059GSMP
HDD,,Maxtor,STM3320820AS 320GB,598,34.9,3944,https://hdd.userbenchmark.com/SpeedTest/1541/MAXTOR-STM3320820AS
HDD,,Seagate,ST3750640AS 750GB,599,34.9,6357,https://hdd.userbenchmark.com/SpeedTest/1206/ST3750640AS
HDD,,Maxtor,STM3320620AS 320GB,600,34.8,1754,https://hdd.userbenchmark.com/SpeedTest/3702/MAXTOR-STM3320620AS
HDD,WD1600BPVT,WD,Blue 2.5" 160GB (2010),601,34.8,257,https://hdd.userbenchmark.com/SpeedTest/4951/WDC-WD1600BPVT-22ZEST0
HDD,,Seagate,ST3500630AS 500GB,602,34.8,22894,https://hdd.userbenchmark.com/SpeedTest/20/ST3500630AS
HDD,,Seagate,ST3500830AS 500GB,603,34.7,6537,https://hdd.userbenchmark.com/SpeedTest/3724/ST3500830AS
HDD,,WD,WD1000FYPS-01ZKB0 1TB,604,34.7,1280,https://hdd.userbenchmark.com/SpeedTest/9121/WDC-WD1000FYPS-01ZKB0
HDD,,Seagate,ST3320620NS 320GB,605,34.7,846,https://hdd.userbenchmark.com/SpeedTest/5481/ST3320620NS
HDD,,Samsung,HM501II 500GB,606,34.6,925,https://hdd.userbenchmark.com/SpeedTest/8100/SAMSUNG-HM501II
HDD,,Seagate,ST3250620AS 250GB,607,34.6,5251,https://hdd.userbenchmark.com/SpeedTest/2769/ST3250620AS
HDD,,Toshiba,MK1665GSX 160GB,608,34.6,1048,https://hdd.userbenchmark.com/SpeedTest/9119/TOSHIBA-MK1665GSX
HDD,,Toshiba,MK6465GSXN 640GB,609,34.6,1459,https://hdd.userbenchmark.com/SpeedTest/1267/TOSHIBA-MK6465GSXN
HDD,,Seagate,ST3300620AS 300GB,610,34.5,462,https://hdd.userbenchmark.com/SpeedTest/6252/ST3300620AS
HDD,,WD,WD3201ABYS-01B9A0 320GB,611,34.5,373,https://hdd.userbenchmark.com/SpeedTest/6707/WDC-WD3201ABYS-01B9A0
HDD,ST3320620AS,Seagate,Barracuda 7200.10 320GB,612,34.4,30240,https://hdd.userbenchmark.com/SpeedTest/257/ST3320620AS
HDD,WD6400BPVT,WD,Blue 2.5" 640GB (2010),613,34.3,10118,https://hdd.userbenchmark.com/SpeedTest/799/WDC-WD6400BPVT-80HXZT1
HDD,,WD,WD7500AYPS-01ZKB0 750GB,614,34.3,172,https://hdd.userbenchmark.com/SpeedTest/7309/WDC-WD7500AYPS-01ZKB0
HDD,,Seagate,ST3250620NS 250GB,615,34.2,1219,https://hdd.userbenchmark.com/SpeedTest/3394/ST3250620NS
HDD,,Seagate,ST9160411ASG 160GB,616,34.2,779,https://hdd.userbenchmark.com/SpeedTest/1633/ST9160411ASG
HDD,WD800AAJS,WD,Blue 80GB (2007),617,34.1,3179,https://hdd.userbenchmark.com/SpeedTest/1866/WDC-WD800AAJS-60B4A0
HDD,,Seagate,ST3400620AS 400GB,618,34.1,2627,https://hdd.userbenchmark.com/SpeedTest/5340/ST3400620AS
HDD,,Samsung,HM500JI 500GB,619,34.1,8023,https://hdd.userbenchmark.com/SpeedTest/1276/SAMSUNG-HM500JI
HDD,,Samsung,HD321KJ 320GB,620,34,9569,https://hdd.userbenchmark.com/SpeedTest/1934/SAMSUNG-HD321KJ
HDD,,Seagate,ST9640423AS 640GB,621,34,1254,https://hdd.userbenchmark.com/SpeedTest/1709/ST9640423AS
HDD,,WD,WD1600AVJS-63SWA0 160GB,622,34,1129,https://hdd.userbenchmark.com/SpeedTest/2491/WDC-WD1600AVJS-63SWA0
HDD,,Seagate,ST3750640NS 750GB,623,34,9933,https://hdd.userbenchmark.com/SpeedTest/4285/ST3750640NS
HDD,,Samsung,HD320KJ 320GB,624,34,2998,https://hdd.userbenchmark.com/SpeedTest/4162/SAMSUNG-HD320KJ
HDD,,Seagate,ST3750840AS 750GB,625,34,685,https://hdd.userbenchmark.com/SpeedTest/3075/ST3750840AS
HDD,,Seagate,ST3500630NS 500GB,626,33.9,3774,https://hdd.userbenchmark.com/SpeedTest/1456/ST3500630NS
HDD,,Hitachi,HCC547550A9E380 500GB,627,33.9,509,https://hdd.userbenchmark.com/SpeedTest/8947/Hitachi-HCC547550A9E380
HDD,WD1600BEKT,WD,Black 2.5" 160GB (2010),628,33.9,1910,https://hdd.userbenchmark.com/SpeedTest/2369/WDC-WD1600BEKT-60V5T1
HDD,,Seagate,ST3400820AS 400GB,629,33.9,760,https://hdd.userbenchmark.com/SpeedTest/3144/ST3400820AS
HDD,,Toshiba,MK3265GSX 320GB,630,33.8,4955,https://hdd.userbenchmark.com/SpeedTest/382/TOSHIBA-MK3265GSX
HDD,,Toshiba,MK6475GS 640GB,631,33.8,87,https://hdd.userbenchmark.com/SpeedTest/3610/TOSHIBA-MK6475GS
HDD,,Hitachi,HCS545050GLA380 500GB,632,33.7,280,https://hdd.userbenchmark.com/SpeedTest/2081/Hitachi-HCS545050GLA380
HDD,,Excelstor,Technology V8160 165GB,633,33.7,24,https://hdd.userbenchmark.com/SpeedTest/6697/ExcelStor-Technology-V8160
HDD,WD6400BEVT,WD,Blue 2.5" 640GB (2009),634,33.7,4651,https://hdd.userbenchmark.com/SpeedTest/503/WDC-WD6400BEVT-22A0RT0
HDD,,Maxtor,STM3320620AS 320GB,635,33.7,12,https://hdd.userbenchmark.com/SpeedTest/7871/MAXTOR--STM3320620AS
HDD,,Maxtor,S TM3320820AS 320GB,636,33.7,248,https://hdd.userbenchmark.com/SpeedTest/2573/MAXTOR-S-TM3320820AS
HDD,,Hitachi,HTS723232L9SA60 320GB,637,33.7,355,https://hdd.userbenchmark.com/SpeedTest/6838/HITACHI-HTS723232L9SA60
HDD,WD4000AAJS,WD,Blue 400GB (2007),638,33.6,1622,https://hdd.userbenchmark.com/SpeedTest/1532/WDC-WD4000AAJS-00YFA0
HDD,,Seagate,ST3300820SCE 300GB,639,33.6,654,https://hdd.userbenchmark.com/SpeedTest/1944/ST3300820SCE
HDD,,Seagate,ST9160412ASG 160GB,640,33.5,626,https://hdd.userbenchmark.com/SpeedTest/4331/ST9160412ASG
HDD,,Seagate,ST3250820AS 250GB,641,33.4,12630,https://hdd.userbenchmark.com/SpeedTest/1655/ST3250820AS
HDD,,Samsung,HM251HI 250GB,642,33.3,787,https://hdd.userbenchmark.com/SpeedTest/6909/SAMSUNG-HM251HI
HDD,,Samsung,HM400JI 400GB,643,33.3,192,https://hdd.userbenchmark.com/SpeedTest/10816/SAMSUNG-HM400JI
HDD,,WD,WD3200AVVS-63L2B0 320GB,644,33.3,7186,https://hdd.userbenchmark.com/SpeedTest/5116/WDC-WD3200AVVS-63L2B0
HDD,,Seagate,ST3400620NS 400GB,645,33.2,665,https://hdd.userbenchmark.com/SpeedTest/9788/ST3400620NS
HDD,,WD,WD5000KS-00MNB0 500GB,646,33.2,1010,https://hdd.userbenchmark.com/SpeedTest/2813/WDC-WD5000KS-00MNB0
HDD,,WD,WD5000YS-18MPB1 500GB,647,33.1,936,https://hdd.userbenchmark.com/SpeedTest/12608/WDC-WD5000YS-18MPB1
HDD,,Hitachi,HDT725050VLA360 500GB,648,32.9,3114,https://hdd.userbenchmark.com/SpeedTest/1926/Hitachi-HDT725050VLA360
HDD,,Hitachi,HDT725050VLA380 500GB,649,32.9,1305,https://hdd.userbenchmark.com/SpeedTest/2605/Hitachi-HDT725050VLA380
HDD,ST320LT020,Seagate,Momentus Thin 5400 2.5" 320GB,650,32.7,7970,https://hdd.userbenchmark.com/SpeedTest/855/ST320LT020-9YG142
HDD,,Hitachi,HDT725032VLA360 320GB,651,32.7,4003,https://hdd.userbenchmark.com/SpeedTest/1265/Hitachi-HDT725032VLA360
HDD,,Hitachi,HTS547550A9E384 500GB,652,32.6,23020,https://hdd.userbenchmark.com/SpeedTest/938/Hitachi-HTS547550A9E384
HDD,,WD,WD740GD-00FLA2 74GB,653,32.6,1251,https://hdd.userbenchmark.com/SpeedTest/3765/WDC-WD740GD-00FLA2
HDD,,Seagate,ST9160412AS 160GB,654,32.5,2085,https://hdd.userbenchmark.com/SpeedTest/2544/ST9160412AS
HDD,ST320LT012,Seagate,Momentus Thin 5400.9 2.5" 320GB,655,32.5,6905,https://hdd.userbenchmark.com/SpeedTest/3598/ST320LT012-9WS14C
HDD,,Hitachi,HDT725032VLA380 320GB,656,32.5,3315,https://hdd.userbenchmark.com/SpeedTest/2691/Hitachi-HDT725032VLA380
HDD,,Fujitsu,MJA2500BH G2 500GB,657,32.5,1432,https://hdd.userbenchmark.com/SpeedTest/7426/FUJITSU-MJA2500BH-G2
HDD,,Hitachi,HCS5C3232SLA380 320GB,658,32.4,827,https://hdd.userbenchmark.com/SpeedTest/8115/Hitachi-HCS5C3232SLA380
HDD,,Hitachi,HTS723232L9A360 320GB,659,32.4,1282,https://hdd.userbenchmark.com/SpeedTest/6590/Hitachi-HTS723232L9A360
HDD,,Seagate,ST320LM001 HN-M320MBB 320GB,660,32.4,5224,https://hdd.userbenchmark.com/SpeedTest/5867/ST320LM001-HN-M320MBB
HDD,,Samsung,HM250HI 250GB,661,32.4,4450,https://hdd.userbenchmark.com/SpeedTest/2355/SAMSUNG-HM250HI
HDD,WD3200BPVT,WD,Blue 2.5" 320GB (2010),662,32.3,31990,https://hdd.userbenchmark.com/SpeedTest/2595/WDC-WD3200BPVT-75JJ5T0
HDD,,Samsung,HD401LJ 400GB,663,32.2,1562,https://hdd.userbenchmark.com/SpeedTest/1229/SAMSUNG-HD401LJ
HDD,,Toshiba,MK3276GSX 320GB,664,32.1,4352,https://hdd.userbenchmark.com/SpeedTest/7284/TOSHIBA-MK3276GSX
HDD,,Hitachi,HTS54755 500GB,665,32.1,181,https://hdd.userbenchmark.com/SpeedTest/1555/Hitachi-HTS54755
HDD,,Toshiba,MK6475GSX 640GB,666,32.1,8038,https://hdd.userbenchmark.com/SpeedTest/3809/TOSHIBA-MK6475GSX
HDD,ST9500325AS,Seagate,Momentus 5400.6 2.5" 500GB,667,32,65908,https://hdd.userbenchmark.com/SpeedTest/166/ST9500325AS
HDD,,Seagate,ST3200820AS 200GB,668,32,1388,https://hdd.userbenchmark.com/SpeedTest/2833/ST3200820AS
HDD,,Toshiba,MK6459GSXP 640GB,669,32,2014,https://hdd.userbenchmark.com/SpeedTest/2337/TOSHIBA-MK6459GSXP
HDD,,Hitachi,HTS723225L9A362 250GB,670,32,153,https://hdd.userbenchmark.com/SpeedTest/4098/Hitachi-HTS723225L9A362
HDD,,Hitachi,HTS545032B9SA02 320GB,671,32,446,https://hdd.userbenchmark.com/SpeedTest/11306/Hitachi-HTS545032B9SA02
HDD,,Samsung,HD753LI 750GB,672,31.9,51,https://hdd.userbenchmark.com/SpeedTest/10511/SAMSUNG-HD753LI
HDD,HDP725016GLA380,Hitachi,Deskstar P7K500 160GB,673,31.9,2368,https://hdd.userbenchmark.com/SpeedTest/3051/Hitachi-HDP725016GLA380
HDD,,Toshiba,MK5059GSXP 500GB,674,31.9,4244,https://hdd.userbenchmark.com/SpeedTest/2764/TOSHIBA-MK5059GSXP
HDD,,Maxtor,6V300F0 300GB,675,31.8,1256,https://hdd.userbenchmark.com/SpeedTest/2286/Maxtor-6V300F0
HDD,,Maxtor,STM3250820A 250GB,676,31.7,302,https://hdd.userbenchmark.com/SpeedTest/9658/MAXTOR-STM3250820A
HDD,,Toshiba,MK6476GSX 640GB,677,31.7,3547,https://hdd.userbenchmark.com/SpeedTest/795/TOSHIBA-MK6476GSX
HDD,,Hitachi,HTS723216L9SA60 160GB,678,31.7,659,https://hdd.userbenchmark.com/SpeedTest/1119/HITACHI-HTS723216L9SA60
HDD,,Toshiba,MK3259GSXP 320GB,679,31.7,2425,https://hdd.userbenchmark.com/SpeedTest/705/TOSHIBA-MK3259GSXP
HDD,,WD,WD2500AAJB-00J3A0 250GB,680,31.6,608,https://hdd.userbenchmark.com/SpeedTest/2580/WDC-WD2500AAJB-00J3A0
HDD,,WD,WD3200AAVS-00ZTB0 320GB,681,31.6,500,https://hdd.userbenchmark.com/SpeedTest/5519/WDC-WD3200AAVS-00ZTB0
HDD,,Maxtor,STM3160811AS 160GB,682,31.6,434,https://hdd.userbenchmark.com/SpeedTest/10214/MAXTOR-STM3160811AS
HDD,,Fujitsu,MJA2250BH G2 250GB,683,31.5,927,https://hdd.userbenchmark.com/SpeedTest/4346/FUJITSU-MJA2250BH-G2
HDD,,Samsung,HD161HJ 160GB,684,31.4,19495,https://hdd.userbenchmark.com/SpeedTest/1496/SAMSUNG-HD161HJ
HDD,,WD,WD1600AABS-00PRA0 160GB,685,31.4,7630,https://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,,Hitachi,HTS723216L9A360 160GB,686,31.4,610,https://hdd.userbenchmark.com/SpeedTest/5339/Hitachi-HTS723216L9A360
HDD,,Hitachi,HTS545050B9A300 500GB,687,31.3,19837,https://hdd.userbenchmark.com/SpeedTest/1634/Hitachi-HTS545050B9A300
HDD,,Maxtor,7V300F0 300GB,688,31.3,176,https://hdd.userbenchmark.com/SpeedTest/8427/Maxtor-7V300F0
HDD,,Hitachi,HDT725032VLA 320GB,689,31.3,435,https://hdd.userbenchmark.com/SpeedTest/10037/Hitachi-HDT725032VLA
HDD,,Hitachi,HTS543216A7A384 160GB,690,31.2,778,https://hdd.userbenchmark.com/SpeedTest/6327/Hitachi-HTS543216A7A384
HDD,,Samsung,HD160HJ 160GB,691,31.2,1448,https://hdd.userbenchmark.com/SpeedTest/5876/SAMSUNG-HD160HJ
HDD,,Seagate,ST9250315AS 250GB,692,31.1,11725,https://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,WD5000BEVT,WD,Blue 2.5" 500GB (2009),693,31.1,24326,https://hdd.userbenchmark.com/SpeedTest/1943/WDC-WD5000BEVT-22A0RT0
HDD,,Samsung,HD403LJ 400GB,694,31,3422,https://hdd.userbenchmark.com/SpeedTest/3800/SAMSUNG-HD403LJ
HDD,,Seagate,ST332082 0SCE 320GB,695,31,86,https://hdd.userbenchmark.com/SpeedTest/4800/ST332082-0SCE
HDD,,Toshiba,MK3275GSX 320GB,696,31,3719,https://hdd.userbenchmark.com/SpeedTest/6320/TOSHIBA-MK3275GSX
HDD,,Hitachi,HTS545032A7E380 320GB,697,31,3574,https://hdd.userbenchmark.com/SpeedTest/1588/Hitachi-HTS545032A7E380
HDD,,Hitachi,HUA721075KLA 750GB,698,31,22,https://hdd.userbenchmark.com/SpeedTest/6886/Hitachi-HUA721075KLA
HDD,,WD,WD5000AAKB-00H8A0 500GB,699,30.9,1033,https://hdd.userbenchmark.com/SpeedTest/4691/WDC-WD5000AAKB-00H8A0
HDD,,Hitachi,HDT725040VLA360 400GB,700,30.9,1319,https://hdd.userbenchmark.com/SpeedTest/1719/Hitachi-HDT725040VLA360
HDD,,Hitachi,HDS721616PLA380 165GB,701,30.9,3224,https://hdd.userbenchmark.com/SpeedTest/3895/Hitachi-HDS721616PLA380
HDD,,Hitachi,HTS545050KTA300 500GB,702,30.8,205,https://hdd.userbenchmark.com/SpeedTest/9294/Hitachi-HTS545050KTA300
HDD,,Maxtor,7H500F0 500GB,703,30.8,854,https://hdd.userbenchmark.com/SpeedTest/3697/Maxtor-7H500F0
HDD,,Maxtor,STM3200820AS 200GB,704,30.8,256,https://hdd.userbenchmark.com/SpeedTest/4619/MAXTOR-STM3200820AS
HDD,,Hitachi,HTS545050B9SA00 500GB,705,30.7,1175,https://hdd.userbenchmark.com/SpeedTest/6645/Hitachi-HTS545050B9SA00
HDD,,Maxtor,STM3160815AS 160GB,706,30.7,2155,https://hdd.userbenchmark.com/SpeedTest/6381/MAXTOR-STM3160815AS
HDD,,Maxtor,6V320F0 320GB,707,30.7,560,https://hdd.userbenchmark.com/SpeedTest/7185/Maxtor-6V320F0
HDD,,Toshiba,MK5055GSX 500GB,708,30.7,3807,https://hdd.userbenchmark.com/SpeedTest/2029/TOSHIBA-MK5055GSX
HDD,,Seagate,ST3320820SCE 320GB,709,30.7,939,https://hdd.userbenchmark.com/SpeedTest/7203/ST3320820SCE
HDD,,Toshiba,MK2576GSX 250GB,710,30.6,733,https://hdd.userbenchmark.com/SpeedTest/1627/TOSHIBA-MK2576GSX
HDD,,Seagate,ST3160815SV 160GB,711,30.6,569,https://hdd.userbenchmark.com/SpeedTest/10181/ST3160815SV
HDD,,Samsung,SP2504C 250GB,712,30.5,12528,https://hdd.userbenchmark.com/SpeedTest/2057/SAMSUNG-SP2504C
HDD,,Samsung,HD400LJ 400GB,713,30.5,1321,https://hdd.userbenchmark.com/SpeedTest/4474/SAMSUNG-HD400LJ
HDD,,Seagate,ST3250620A 250GB,714,30.5,448,https://hdd.userbenchmark.com/SpeedTest/8803/ST3250620A
HDD,,Seagate,ST3300822AS 300GB,715,30.5,407,https://hdd.userbenchmark.com/SpeedTest/4225/ST3300822AS
HDD,,Hitachi,HTS545025B9A300 250GB,716,30.5,7196,https://hdd.userbenchmark.com/SpeedTest/1535/Hitachi-HTS545025B9A300
HDD,,Toshiba,MK5075GSX 500GB,717,30.5,4787,https://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,,Seagate,ST3250820A 250GB,718,30.4,573,https://hdd.userbenchmark.com/SpeedTest/709/ST3250820A
HDD,,Seagate,ST3500830A 500GB,719,30.4,81,https://hdd.userbenchmark.com/SpeedTest/4792/ST3500830A
HDD,,Samsung,HD082GJ 80GB,720,30.3,1444,https://hdd.userbenchmark.com/SpeedTest/5654/SAMSUNG-HD082GJ
HDD,,Seagate,ST3160815AS 160GB,721,30.3,28336,https://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,,Hitachi,HTS543232A7A384 320GB,722,30.3,13285,https://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,,Maxtor,6V080E0 82GB,723,30.3,674,https://hdd.userbenchmark.com/SpeedTest/2524/Maxtor-6V080E0
HDD,,Seagate,ST3160812AS 160GB,724,30.2,9166,https://hdd.userbenchmark.com/SpeedTest/1935/ST3160812AS
HDD,,WD,WD3200AAJB-00J3A0 320GB,725,30.2,1245,https://hdd.userbenchmark.com/SpeedTest/2623/WDC-WD3200AAJB-00J3A0
HDD,,Hitachi,HDS721616PLA380 160GB,726,30.2,7778,https://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,,Hitachi,HDS721680PLA380 82GB,727,30.2,803,https://hdd.userbenchmark.com/SpeedTest/7255/Hitachi-HDS721680PLA380
HDD,,WD,WD5000AAJB-00YRA0 500GB,728,30.1,117,https://hdd.userbenchmark.com/SpeedTest/6902/WDC-WD5000AAJB-00YRA0
HDD,,Maxtor,STM3320820A 320GB,729,30.1,206,https://hdd.userbenchmark.com/SpeedTest/5392/MAXTOR-STM3320820A
HDD,,Samsung,HM320II 320GB,730,30.1,1963,https://hdd.userbenchmark.com/SpeedTest/8571/SAMSUNG-HM320II
HDD,,Samsung,HD081GJ 80GB,731,30,840,https://hdd.userbenchmark.com/SpeedTest/4836/SAMSUNG-HD081GJ
